,comparisons,doi,assessment_result
256,http://orkg.org/orkg/resource/R176038,10.48366/r176038,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
257,http://orkg.org/orkg/resource/R178188,10.48366/r178188,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
258,http://orkg.org/orkg/resource/R178201,10.48366/r178201,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
259,http://orkg.org/orkg/resource/R178450,10.48366/r178450,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
260,http://orkg.org/orkg/resource/R178479,10.48366/r178479,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
261,http://orkg.org/orkg/resource/R186111,10.48366/r186111,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
262,http://orkg.org/orkg/resource/R187049,10.48366/r187049,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
263,http://orkg.org/orkg/resource/R139972,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
264,http://orkg.org/orkg/resource/R140130,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
265,http://orkg.org/orkg/resource/R140348,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
266,http://orkg.org/orkg/resource/R140414,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
267,http://orkg.org/orkg/resource/R140421,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
268,http://orkg.org/orkg/resource/R140457,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
269,http://orkg.org/orkg/resource/R140543,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
270,http://orkg.org/orkg/resource/R140768,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
271,http://orkg.org/orkg/resource/R141156,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
272,http://orkg.org/orkg/resource/R141425,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
273,http://orkg.org/orkg/resource/R141593,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
274,http://orkg.org/orkg/resource/R141627,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
275,http://orkg.org/orkg/resource/R141628,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
276,http://orkg.org/orkg/resource/R141651,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
277,http://orkg.org/orkg/resource/R141699,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
278,http://orkg.org/orkg/resource/R141723,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
279,http://orkg.org/orkg/resource/R141747,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
280,http://orkg.org/orkg/resource/R141752,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
281,http://orkg.org/orkg/resource/R141780,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
282,http://orkg.org/orkg/resource/R141781,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
283,http://orkg.org/orkg/resource/R141782,,"[{'metric': 'F1Aa', 'score': 1}, {'metric': 'F1Ba', 'score': 0}, {'metric': 'F1Bb', 'score': 0}, {'metric': 'F2Aa', 'score': 1}, {'metric': 'F2Ba', 'score': 1}, {'metric': 'F3a', 'score': 0}, {'metric': 'F3b', 'score': 0}, {'metric': 'F4a', 'score': 0}, {'metric': 'A1.1a', 'score': 0}, {'metric': 'A1.1b', 'score': 1}, {'metric': 'A1.2a', 'score': 0}, {'metric': 'A1.2b', 'score': 1}, {'metric': 'FA2a', 'score': 0}, {'metric': 'I1Aa', 'score': 1}, {'metric': 'I1Ba', 'score': 1}, {'metric': 'I1Ab', 'score': 0}, {'metric': 'I1Bb', 'score': 0}, {'metric': 'I2Aa', 'score': 0}, {'metric': 'I2Ba', 'score': 0}, {'metric': 'I3Aa', 'score': 0}, {'metric': 'R1.1a', 'score': 0}, {'metric': 'R1.1b', 'score': 0}]"
